  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.6666668E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00
  3.3333335E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00
  5.0000001E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00
  6.6666670E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00
  8.3333336E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1000000      0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1166667      0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1333333      0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1500000      0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1666667      0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1833333      0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.2000000      0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.2166667      0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.2333333      0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.2500000      0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.2666667      0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.2833333      0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.3000000      0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.3166667      0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.3333333      0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.3500000      0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.3666667      0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.3833333      0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.4000000      0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.4166667      0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.4333333      0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.4500000      0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.4666667      0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.4833333      0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.5000000      0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.5166667      0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.5333334      0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.5500000      0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.5666667      0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.5833333      0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.6000000      0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.6166667      0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.6333333      0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.6500000      0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.6666667      0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.6833333      0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.7000000      0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.7166666      0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.7333333      0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.7500000      0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.7666667      0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.7833334      0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.8000000      0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.8166667      0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.8333333      0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.8500000      0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.8666667      0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.8833333      0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.9000000      0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.9166667      0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.9333333      0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.9500000      0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.9666666      0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.9833333      0.0000000E+00  0.0000000E+00  0.0000000E+00
   1.000000      0.0000000E+00  0.0000000E+00  0.0000000E+00
   1.016667      0.0000000E+00  0.0000000E+00  0.0000000E+00
   1.033333      0.0000000E+00  0.0000000E+00  0.0000000E+00
   1.050000      0.0000000E+00  0.0000000E+00  0.0000000E+00
   1.066667      0.0000000E+00  0.0000000E+00  0.0000000E+00
   1.083333      0.0000000E+00  0.0000000E+00  0.0000000E+00
   1.100000      0.0000000E+00  0.0000000E+00  0.0000000E+00
   1.116667      0.0000000E+00  0.0000000E+00  0.0000000E+00
   1.133333      0.0000000E+00  0.0000000E+00  0.0000000E+00
   1.150000      0.0000000E+00  0.0000000E+00  0.0000000E+00
   1.166667      0.0000000E+00  0.0000000E+00  0.0000000E+00
   1.183333      0.0000000E+00  0.0000000E+00  0.0000000E+00
   1.200000      0.0000000E+00  0.0000000E+00  0.0000000E+00
   1.216667      0.0000000E+00  0.0000000E+00  0.0000000E+00
   1.233333      0.0000000E+00  0.0000000E+00  0.0000000E+00
   1.250000      0.0000000E+00  0.0000000E+00  0.0000000E+00
   1.266667      0.0000000E+00  0.0000000E+00  0.0000000E+00
   1.283333      0.0000000E+00  0.0000000E+00  0.0000000E+00
   1.300000      0.0000000E+00  0.0000000E+00  0.0000000E+00
   1.316667      0.0000000E+00  0.0000000E+00  0.0000000E+00
   1.333333      0.0000000E+00  0.0000000E+00  0.0000000E+00
   1.350000      0.0000000E+00  0.0000000E+00  0.0000000E+00
   1.366667      0.0000000E+00  0.0000000E+00  0.0000000E+00
   1.383333      0.0000000E+00  0.0000000E+00  0.0000000E+00
   1.400000      0.0000000E+00  0.0000000E+00  0.0000000E+00
   1.416667      0.0000000E+00  0.0000000E+00  0.0000000E+00
   1.433333      0.0000000E+00  0.0000000E+00  0.0000000E+00
   1.450000      0.0000000E+00  0.0000000E+00  0.0000000E+00
   1.466667      0.0000000E+00  0.0000000E+00  0.0000000E+00
   1.483333      0.0000000E+00  0.0000000E+00  0.0000000E+00
   1.500000      0.0000000E+00  0.0000000E+00  0.0000000E+00
   1.516667      0.0000000E+00  0.0000000E+00  0.0000000E+00
   1.533333      0.0000000E+00  0.0000000E+00  0.0000000E+00
   1.550000      0.0000000E+00  0.0000000E+00  0.0000000E+00
   1.566667      0.0000000E+00  0.0000000E+00  0.0000000E+00
   1.583333      0.0000000E+00  0.0000000E+00  0.0000000E+00
   1.600000      0.0000000E+00  0.0000000E+00  0.0000000E+00
   1.616667      0.0000000E+00  0.0000000E+00  0.0000000E+00
   1.633333      0.0000000E+00  0.0000000E+00  0.0000000E+00
   1.650000      0.0000000E+00  0.0000000E+00  0.0000000E+00
   1.666667      0.0000000E+00  0.0000000E+00  0.0000000E+00
   1.683333      0.0000000E+00  0.0000000E+00  0.0000000E+00
   1.700000      0.0000000E+00  0.0000000E+00  0.0000000E+00
   1.716667      0.0000000E+00  0.0000000E+00  0.0000000E+00
   1.733333      0.0000000E+00  0.0000000E+00  0.0000000E+00
   1.750000      0.0000000E+00  0.0000000E+00  0.0000000E+00
   1.766667      0.0000000E+00  0.0000000E+00  0.0000000E+00
   1.783333      0.0000000E+00  0.0000000E+00  0.0000000E+00
   1.800000      0.0000000E+00  0.0000000E+00  0.0000000E+00
   1.816667      0.0000000E+00  0.0000000E+00  0.0000000E+00
   1.833333      0.0000000E+00  0.0000000E+00  0.0000000E+00
   1.850000      0.0000000E+00  0.0000000E+00  0.0000000E+00
   1.866667      0.0000000E+00  0.0000000E+00  0.0000000E+00
   1.883333      0.0000000E+00  0.0000000E+00  0.0000000E+00
   1.900000      0.0000000E+00  0.0000000E+00  0.0000000E+00
   1.916667      0.0000000E+00  0.0000000E+00  0.0000000E+00
   1.933333      0.0000000E+00  0.0000000E+00  0.0000000E+00
   1.950000      0.0000000E+00  0.0000000E+00  0.0000000E+00
   1.966667      0.0000000E+00  0.0000000E+00  0.0000000E+00
   1.983333      0.0000000E+00  0.0000000E+00  0.0000000E+00
   2.000000      0.0000000E+00  0.0000000E+00  0.0000000E+00
   2.016667      0.0000000E+00  0.0000000E+00  0.0000000E+00
   2.033333      0.0000000E+00  0.0000000E+00  0.0000000E+00
   2.050000      0.0000000E+00  0.0000000E+00  0.0000000E+00
   2.066667      0.0000000E+00  0.0000000E+00  0.0000000E+00
   2.083333      0.0000000E+00  0.0000000E+00  0.0000000E+00
   2.100000      0.0000000E+00  0.0000000E+00  0.0000000E+00
   2.116667      0.0000000E+00  0.0000000E+00  0.0000000E+00
   2.133333      0.0000000E+00  0.0000000E+00  0.0000000E+00
   2.150000      0.0000000E+00  0.0000000E+00  0.0000000E+00
   2.166667      0.0000000E+00  0.0000000E+00  0.0000000E+00
   2.183333      0.0000000E+00  0.0000000E+00  0.0000000E+00
   2.200000      0.0000000E+00  0.0000000E+00  0.0000000E+00
   2.216667      0.0000000E+00  0.0000000E+00  0.0000000E+00
   2.233333      0.0000000E+00  0.0000000E+00  0.0000000E+00
   2.250000      0.0000000E+00  0.0000000E+00  0.0000000E+00
   2.266667      0.0000000E+00  0.0000000E+00  0.0000000E+00
   2.283333      0.0000000E+00  0.0000000E+00  0.0000000E+00
   2.300000      0.0000000E+00  0.0000000E+00  0.0000000E+00
   2.316667      0.0000000E+00  0.0000000E+00  0.0000000E+00
   2.333333      0.0000000E+00  0.0000000E+00  0.0000000E+00
   2.350000      0.0000000E+00  0.0000000E+00  0.0000000E+00
   2.366667      0.0000000E+00  0.0000000E+00  0.0000000E+00
   2.383333      0.0000000E+00  0.0000000E+00  0.0000000E+00
   2.400000      0.0000000E+00  0.0000000E+00  0.0000000E+00
   2.416667      0.0000000E+00  0.0000000E+00  0.0000000E+00
   2.433333      0.0000000E+00  0.0000000E+00  0.0000000E+00
   2.450000      0.0000000E+00  0.0000000E+00  0.0000000E+00
   2.466667      0.0000000E+00  0.0000000E+00  0.0000000E+00
   2.483333      0.0000000E+00  0.0000000E+00  0.0000000E+00
   2.500000      0.0000000E+00  0.0000000E+00  0.0000000E+00
   2.516667      0.0000000E+00  0.0000000E+00  0.0000000E+00
   2.533333      0.0000000E+00  0.0000000E+00  0.0000000E+00
   2.550000      0.0000000E+00  0.0000000E+00  0.0000000E+00
   2.566667      0.0000000E+00  0.0000000E+00  0.0000000E+00
   2.583333      0.0000000E+00  0.0000000E+00  0.0000000E+00
   2.600000      0.0000000E+00  0.0000000E+00  0.0000000E+00
   2.616667      0.0000000E+00  0.0000000E+00  0.0000000E+00
   2.633333      0.0000000E+00  0.0000000E+00  0.0000000E+00
   2.650000      0.0000000E+00  0.0000000E+00  0.0000000E+00
   2.666667      0.0000000E+00  0.0000000E+00  0.0000000E+00
   2.683333      0.0000000E+00  0.0000000E+00  0.0000000E+00
   2.700000      0.0000000E+00  0.0000000E+00  0.0000000E+00
   2.716667      0.0000000E+00  0.0000000E+00  0.0000000E+00
   2.733333      0.0000000E+00  0.0000000E+00  0.0000000E+00
   2.750000      0.0000000E+00  0.0000000E+00  0.0000000E+00
   2.766667      0.0000000E+00  0.0000000E+00  0.0000000E+00
   2.783333      0.0000000E+00  0.0000000E+00  0.0000000E+00
   2.800000      0.0000000E+00  0.0000000E+00  0.0000000E+00
   2.816667      0.0000000E+00  0.0000000E+00  0.0000000E+00
   2.833333      0.0000000E+00  0.0000000E+00  0.0000000E+00
   2.850000      0.0000000E+00  0.0000000E+00  0.0000000E+00
   2.866667      0.0000000E+00  0.0000000E+00  0.0000000E+00
   2.883333      0.0000000E+00  0.0000000E+00  0.0000000E+00
   2.900000      0.0000000E+00  0.0000000E+00  0.0000000E+00
   2.916667      0.0000000E+00  0.0000000E+00  0.0000000E+00
   2.933333      0.0000000E+00  0.0000000E+00  0.0000000E+00
   2.950000      0.0000000E+00  0.0000000E+00  0.0000000E+00
   2.966667      0.0000000E+00  0.0000000E+00  0.0000000E+00
   2.983333      0.0000000E+00  0.0000000E+00  0.0000000E+00
   3.000000      0.0000000E+00  0.0000000E+00  0.0000000E+00
   3.016667      0.0000000E+00  0.0000000E+00  0.0000000E+00
